successful_update,pair_indices,pair_keys
1997,357;243;500;478;119;20;642;367,study05/study05_p45:target_t34_512:source_t0_1536;study05/study05_p44:target_t21_1536:source_t2_0;study05/study05_p47:target_t29_1536:source_t14_1024;study05/study05_p47:target_t24_512:source_t8_1024;study05/study05_p41:target_t27_1024:source_t12_1024;study05/study05_p40:target_t23_512:source_t5_1024;study05/study05_p50:target_t17_0:source_t1_0;study05/study05_p46:target_t18_0:source_t14_1536
1998,9;515;621;581;143;139;510;348,study05/study05_p40:target_t20_512:source_t2_1536;study05/study05_p47:target_t33_1024:source_t2_0;study05/study05_p49:target_t19_512:source_t3_512;study05/study05_p48:target_t31_1536:source_t13_512;study05/study05_p41:target_t33_1536:source_t4_0;study05/study05_p41:target_t32_1536:source_t3_0;study05/study05_p47:target_t32_512:source_t0_1536;study05/study05_p45:target_t31_1536:source_t15_512
1999,253;221;135;267;411;539;620;517,study05/study05_p44:target_t24_512:source_t4_1024;study05/study05_p44:target_t16_512:source_t9_512;study05/study05_p41:target_t31_1024:source_t2_0;study05/study05_p44:target_t27_1536:source_t8_0;study05/study05_p46:target_t29_1024:source_t7_1536;study05/study05_p48:target_t19_1536:source_t2_0;study05/study05_p49:target_t18_1536:source_t3_0;study05/study05_p47:target_t34_0:source_t2_1024
2000,339;325;393;136;342;458;446;305,study05/study05_p45:target_t29_1024:source_t12_512;study05/study05_p45:target_t25_512:source_t8_1024;study05/study05_p46:target_t24_1024:source_t3_512;study05/study05_p41:target_t31_1536:source_t2_512;study05/study05_p45:target_t30_512:source_t13_512;study05/study05_p47:target_t19_512:source_t2_1536;study05/study05_p46:target_t38_512:source_t17_512;study05/study05_p45:target_t18_1536:source_t3_512
2001,102;204;256;589;88;266;690;678,study05/study05_p41:target_t23_512:source_t7_1536;study05/study05_p43:target_t35_512:source_t2_0;study05/study05_p44:target_t25_0:source_t5_512;study05/study05_p48:target_t34_512:source_t1_1024;study05/study05_p41:target_t19_1536:source_t4_512;study05/study05_p44:target_t27_1024:source_t7_1536;study05/study05_p50:target_t34_0:source_t13_0;study05/study05_p50:target_t29_1024:source_t10_0
2002,239;144;236;287;482;181;577;297,study05/study05_p44:target_t20_1536:source_t1_0;study05/study05_p43:target_t18_0:source_t0_1024;study05/study05_p44:target_t20_0:source_t0_512;study05/study05_p44:target_t32_1536:source_t0_512;study05/study05_p47:target_t25_512:source_t9_1024;study05/study05_p43:target_t28_1536:source_t9_1536;study05/study05_p48:target_t30_1024:source_t11_1024;study05/study05_p44:target_t35_512:source_t2_1536
2003,575;310;576;512;42;485;77;594,study05/study05_p48:target_t30_0:source_t11_0;study05/study05_p45:target_t20_0:source_t4_1024;study05/study05_p48:target_t30_512:source_t11_512;study05/study05_p47:target_t32_1536:source_t1_512;study05/study05_p40:target_t29_0:source_t11_512;study05/study05_p47:target_t26_0:source_t10_512;study05/study05_p41:target_t17_0:source_t1_1024;study05/study05_p48:target_t36_0:source_t2_1536
2004,587;242;638;528;249;419;195;433,study05/study05_p48:target_t33_1536:source_t1_0;study05/study05_p44:target_t21_1024:source_t1_1536;study05/study05_p49:target_t26_0:source_t8_1536;study05/study05_p48:target_t16_1536:source_t12_1536;study05/study05_p44:target_t23_512:source_t3_1024;study05/study05_p46:target_t31_1024:source_t9_1536;study05/study05_p43:target_t32_1024:source_t16_0;study05/study05_p46:target_t35_0:source_t13_1536
2005,399;545;455;306;387;5;103;214,study05/study05_p46:target_t26_0:source_t4_1536;study05/study05_p48:target_t21_512:source_t3_1024;study05/study05_p47:target_t18_1024:source_t2_0;study05/study05_p45:target_t19_0:source_t3_1024;study05/study05_p46:target_t23_0:source_t1_1536;study05/study05_p40:target_t19_512:source_t1_1536;study05/study05_p41:target_t23_1024:source_t8_0;study05/study05_p43:target_t38_1024:source_t4_1024
2006,126;430;301;254;584;443;154;583,study05/study05_p41:target_t29_512:source_t15_1536;study05/study05_p46:target_t34_512:source_t13_0;study05/study05_p45:target_t17_512:source_t2_512;study05/study05_p44:target_t24_1024:source_t4_1536;study05/study05_p48:target_t32_1024:source_t0_512;study05/study05_p46:target_t37_1024:source_t16_1024;study05/study05_p43:target_t20_1024:source_t3_0;study05/study05_p48:target_t32_512:source_t0_0
2007,631;15;425;299;3;444;283;672,study05/study05_p49:target_t23_0:source_t5_1536;study05/study05_p40:target_t22_0:source_t4_512;study05/study05_p46:target_t33_0:source_t11_512;study05/study05_p44:target_t35_1536:source_t3_512;study05/study05_p40:target_t18_1536:source_t1_512;study05/study05_p46:target_t37_1536:source_t16_1536;study05/study05_p44:target_t31_1536:source_t13_1536;study05/study05_p50:target_t28_0:source_t8_1024
2008,346;199;27;92;207;240;122;689,study05/study05_p45:target_t31_512:source_t14_1024;study05/study05_p43:target_t34_0:source_t0_1536;study05/study05_p40:target_t25_0:source_t7_512;study05/study05_p41:target_t20_1536:source_t5_512;study05/study05_p43:target_t36_1024:source_t2_1536;study05/study05_p44:target_t21_0:source_t1_512;study05/study05_p41:target_t28_512:source_t14_0;study05/study05_p50:target_t33_1536:source_t12_1536
2009,507;401;108;671;388;629;227;127,study05/study05_p47:target_t31_1024:source_t0_0;study05/study05_p46:target_t26_1024:source_t5_512;study05/study05_p41:target_t24_1536:source_t9_512;study05/study05_p50:target_t27_1536:source_t8_512;study05/study05_p46:target_t23_512:source_t2_0;study05/study05_p49:target_t21_1536:source_t5_512;study05/study05_p44:target_t17_1536:source_t11_1024;study05/study05_p41:target_t29_1024:source_t0_0
2010,164;490;298;616;648;175;687;553,study05/study05_p43:target_t24_0:source_t5_1024;study05/study05_p47:target_t27_512:source_t11_1536;study05/study05_p44:target_t35_1024:source_t3_0;study05/study05_p49:target_t16_512:source_t2_0;study05/study05_p50:target_t19_1024:source_t2_1024;study05/study05_p43:target_t26_1536:source_t8_512;study05/study05_p50:target_t32_1536:source_t12_512;study05/study05_p48:target_t23_512:source_t5_1024
2011,98;610;49;220;52;223;158;643,study05/study05_p41:target_t22_512:source_t6_1536;study05/study05_p49:target_t14_1536:source_t0_1024;study05/study05_p40:target_t31_0:source_t13_1024;study05/study05_p44:target_t16_0:source_t9_0;study05/study05_p40:target_t31_1536:source_t14_1536;study05/study05_p44:target_t16_1536:source_t9_1536;study05/study05_p43:target_t22_0:source_t4_0;study05/study05_p50:target_t17_1536:source_t1_512
2012,398;203;666;142;85;206;516;60,study05/study05_p46:target_t25_1536:source_t4_1024;study05/study05_p43:target_t35_0:source_t1_1536;study05/study05_p50:target_t26_1024:source_t7_0;study05/study05_p41:target_t33_1024:source_t3_1536;study05/study05_p41:target_t19_0:source_t3_1024;study05/study05_p43:target_t36_512:source_t2_1024;study05/study05_p47:target_t33_1536:source_t2_512;study05/study05_p40:target_t33_1536:source_t16_1536
2013,551;25;162;274;48;311;313;6,study05/study05_p48:target_t22_1536:source_t5_0;study05/study05_p40:target_t24_1024:source_t6_1536;study05/study05_p43:target_t23_0:source_t5_0;study05/study05_p44:target_t29_1024:source_t9_1536;study05/study05_p40:target_t30_1024:source_t13_512;study05/study05_p45:target_t20_512:source_t4_1536;study05/study05_p45:target_t21_0:source_t5_512;study05/study05_p40:target_t19_1024:source_t2_0
2014,84;677;650;226;423;497;163;334,study05/study05_p41:target_t18_1536:source_t3_512;study05/study05_p50:target_t29_512:source_t9_1536;study05/study05_p50:target_t20_1024:source_t3_0;study05/study05_p44:target_t17_1024:source_t11_512;study05/study05_p46:target_t32_1024:source_t10_1536;study05/study05_p47:target_t29_0:source_t13_1536;study05/study05_p43:target_t23_1536:source_t5_512;study05/study05_p45:target_t27_1024:source_t10_1536
2015,665;379;486;231;536;506;635;479,study05/study05_p50:target_t25_1536:source_t6_1536;study05/study05_p46:target_t21_0:source_t17_1536;study05/study05_p47:target_t26_512:source_t10_1024;study05/study05_p44:target_t18_1536:source_t13_512;study05/study05_p48:target_t19_0:source_t1_512;study05/study05_p47:target_t31_512:source_t16_1536;study05/study05_p49:target_t24_512:source_t7_1024;study05/study05_p47:target_t24_1024:source_t8_1536
2016,316;505;74;50;147;481;209;340,study05/study05_p45:target_t22_0:source_t6_0;study05/study05_p47:target_t31_0:source_t16_1024;study05/study05_p41:target_t16_512:source_t0_1536;study05/study05_p40:target_t31_512:source_t14_512;study05/study05_p43:target_t18_1536:source_t1_512;study05/study05_p47:target_t25_0:source_t9_512;study05/study05_p43:target_t37_512:source_t3_512;study05/study05_p45:target_t29_1536:source_t12_1536
2017,604;353;565;549;558;160;329;385,study05/study05_p49:target_t13_0:source_t10_0;study05/study05_p45:target_t33_512:source_t16_1024;study05/study05_p48:target_t26_1024:source_t8_1024;study05/study05_p48:target_t22_512:source_t4_1024;study05/study05_p48:target_t24_1536:source_t6_1536;study05/study05_p43:target_t22_1024:source_t4_1024;study05/study05_p45:target_t26_512:source_t9_1024;study05/study05_p46:target_t22_1024:source_t1_512
2018,238;57;320;304;259;564;21;607,study05/study05_p44:target_t20_1024:source_t0_1536;study05/study05_p40:target_t33_0:source_t16_0;study05/study05_p45:target_t23_1024:source_t7_0;study05/study05_p45:target_t18_1024:source_t3_0;study05/study05_p44:target_t25_1536:source_t6_0;study05/study05_p48:target_t26_512:source_t8_512;study05/study05_p40:target_t23_1024:source_t5_1536;study05/study05_p49:target_t13_1536:source_t10_1536
2019,529;426;518;94;197;390;546;24,study05/study05_p48:target_t17_0:source_t13_512;study05/study05_p46:target_t33_512:source_t11_1024;study05/study05_p47:target_t34_512:source_t2_1536;study05/study05_p41:target_t21_512:source_t5_1536;study05/study05_p43:target_t33_0:source_t0_512;study05/study05_p46:target_t23_1536:source_t2_1024;study05/study05_p48:target_t21_1024:source_t3_1536;study05/study05_p40:target_t24_512:source_t6_1024
2020,523;182;10;89;498;264;225;407,study05/study05_p48:target_t15_1024:source_t11_0;study05/study05_p43:target_t29_0:source_t10_0;study05/study05_p40:target_t20_1024:source_t3_0;study05/study05_p41:target_t20_0:source_t4_1024;study05/study05_p47:target_t29_512:source_t14_0;study05/study05_p44:target_t27_0:source_t7_512;study05/study05_p44:target_t17_512:source_t11_0;study05/study05_p46:target_t28_1024:source_t6_1536
2021,151;609;437;615;130;26;438;492,study05/study05_p43:target_t19_1536:source_t2_512;study05/study05_p49:target_t14_1024:source_t0_512;study05/study05_p46:target_t36_0:source_t15_0;study05/study05_p49:target_t16_0:source_t1_1536;study05/study05_p41:target_t30_512:source_t0_1536;study05/study05_p40:target_t24_1536:source_t7_0;study05/study05_p46:target_t36_512:source_t15_512;study05/study05_p47:target_t27_1536:source_t12_512
2022,660;571;460;56;378;409;655;35,study05/study05_p50:target_t23_1536:source_t5_1024;study05/study05_p48:target_t28_512:source_t10_0;study05/study05_p47:target_t19_1536:source_t3_512;study05/study05_p40:target_t32_1536:source_t15_1536;study05/study05_p46:target_t20_1536:source_t17_1024;study05/study05_p46:target_t29_0:source_t7_512;study05/study05_p50:target_t22_0:source_t4_512;study05/study05_p40:target_t27_512:source_t9_512
2023,639;82;384;450;454;403;186;38,study05/study05_p49:target_t26_1536:source_t9_0;study05/study05_p41:target_t18_512:source_t2_1536;study05/study05_p46:target_t22_512:source_t1_0;study05/study05_p47:target_t17_512:source_t0_1536;study05/study05_p47:target_t18_512:source_t1_1536;study05/study05_p46:target_t27_0:source_t5_1536;study05/study05_p43:target_t30_512:source_t11_0;study05/study05_p40:target_t28_0:source_t10_512
2024,568,study05/study05_p48:target_t27_1024:source_t9_512
2025,297;404;476;420;324;566;127;111,study05/study05_p44:target_t35_512:source_t2_1536;study05/study05_p46:target_t27_512:source_t6_0;study05/study05_p47:target_t23_1536:source_t7_1024;study05/study05_p46:target_t31_1536:source_t10_0;study05/study05_p45:target_t25_0:source_t8_512;study05/study05_p48:target_t26_1536:source_t8_1536;study05/study05_p41:target_t29_1024:source_t0_0;study05/study05_p41:target_t25_1024:source_t10_0
2026,382;174;693;606;496;303;1;657,study05/study05_p46:target_t21_1536:source_t0_1024;study05/study05_p43:target_t26_1024:source_t8_0;study05/study05_p50:target_t35_0:source_t13_1536;study05/study05_p49:target_t13_1024:source_t10_1024;study05/study05_p47:target_t28_1536:source_t13_1024;study05/study05_p45:target_t18_512:source_t2_1536;study05/study05_p40:target_t18_512:source_t0_1536;study05/study05_p50:target_t23_0:source_t4_1536
2027,135;313;447;229;270;312;2;37,study05/study05_p41:target_t31_1024:source_t2_0;study05/study05_p45:target_t21_0:source_t5_512;study05/study05_p46:target_t38_1024:source_t17_1024;study05/study05_p44:target_t18_512:source_t12_1024;study05/study05_p44:target_t28_1024:source_t8_1536;study05/study05_p45:target_t20_1536:source_t5_0;study05/study05_p40:target_t18_1024:source_t1_0;study05/study05_p40:target_t27_1536:source_t10_0
2028,231;501;643;651;460;238;491;118,study05/study05_p44:target_t18_1536:source_t13_512;study05/study05_p47:target_t30_0:source_t15_512;study05/study05_p50:target_t17_1536:source_t1_512;study05/study05_p50:target_t20_1536:source_t3_512;study05/study05_p47:target_t19_1536:source_t3_512;study05/study05_p44:target_t20_1024:source_t0_1536;study05/study05_p47:target_t27_1024:source_t12_0;study05/study05_p41:target_t27_512:source_t11_1536
2029,271;275;143;20;224;506;94;329,study05/study05_p44:target_t28_1536:source_t9_0;study05/study05_p44:target_t29_1536:source_t10_1024;study05/study05_p41:target_t33_1536:source_t4_0;study05/study05_p40:target_t23_512:source_t5_1024;study05/study05_p44:target_t17_0:source_t10_1024;study05/study05_p47:target_t31_512:source_t16_1536;study05/study05_p41:target_t21_512:source_t5_1536;study05/study05_p45:target_t26_512:source_t9_1024
2030,682;622;383;183;116;636;314;692,study05/study05_p50:target_t31_0:source_t11_0;study05/study05_p49:target_t19_1024:source_t3_1024;study05/study05_p46:target_t22_0:source_t0_1536;study05/study05_p43:target_t29_512:source_t10_512;study05/study05_p41:target_t26_1536:source_t11_512;study05/study05_p49:target_t24_1024:source_t7_1536;study05/study05_p45:target_t21_512:source_t5_1024;study05/study05_p50:target_t34_1024:source_t13_1024
2031,568;31;419;184;379;592;515;64,study05/study05_p48:target_t27_1024:source_t9_512;study05/study05_p40:target_t26_512:source_t8_512;study05/study05_p46:target_t31_1024:source_t9_1536;study05/study05_p43:target_t29_1024:source_t10_1024;study05/study05_p46:target_t21_0:source_t17_1536;study05/study05_p48:target_t35_0:source_t2_512;study05/study05_p47:target_t33_1024:source_t2_0;study05/study05_p40:target_t34_1536:source_t17_1536
2032,259;671;281;408;240;607;318;485,study05/study05_p44:target_t25_1536:source_t6_0;study05/study05_p50:target_t27_1536:source_t8_512;study05/study05_p44:target_t31_512:source_t12_1536;study05/study05_p46:target_t28_1536:source_t7_0;study05/study05_p44:target_t21_0:source_t1_512;study05/study05_p49:target_t13_1536:source_t10_1536;study05/study05_p45:target_t23_0:source_t6_1024;study05/study05_p47:target_t26_0:source_t10_512
2033,53;389;244;22;528;675;190;624,study05/study05_p40:target_t32_0:source_t15_0;study05/study05_p46:target_t23_1024:source_t2_512;study05/study05_p44:target_t22_0:source_t2_512;study05/study05_p40:target_t23_1536:source_t6_0;study05/study05_p48:target_t16_1536:source_t12_1536;study05/study05_p50:target_t28_1536:source_t9_512;study05/study05_p43:target_t31_512:source_t12_1536;study05/study05_p49:target_t20_0:source_t4_0
2034,245;258;308;80;185;254;345;223,study05/study05_p44:target_t22_512:source_t2_1024;study05/study05_p44:target_t25_1024:source_t5_1536;study05/study05_p45:target_t19_1024:source_t4_0;study05/study05_p41:target_t17_1536:source_t2_512;study05/study05_p43:target_t30_0:source_t10_1536;study05/study05_p44:target_t24_1024:source_t4_1536;study05/study05_p45:target_t31_0:source_t14_0;study05/study05_p44:target_t16_1536:source_t9_1536
2035,280;562;331;407;220;623;266;409,study05/study05_p44:target_t31_0:source_t12_1024;study05/study05_p48:target_t25_1536:source_t7_1536;study05/study05_p45:target_t26_1536:source_t10_0;study05/study05_p46:target_t28_1024:source_t6_1536;study05/study05_p44:target_t16_0:source_t9_0;study05/study05_p49:target_t19_1536:source_t3_1536;study05/study05_p44:target_t27_1024:source_t7_1536;study05/study05_p46:target_t29_0:source_t7_512
2036,615;337;226;291;288;13;365;228,study05/study05_p49:target_t16_0:source_t1_1536;study05/study05_p45:target_t29_0:source_t11_1536;study05/study05_p44:target_t17_1024:source_t11_512;study05/study05_p44:target_t33_1536:source_t1_512;study05/study05_p44:target_t33_0:source_t0_1024;study05/study05_p40:target_t21_1024:source_t3_1536;study05/study05_p45:target_t36_1024:source_t2_1536;study05/study05_p44:target_t18_0:source_t11_1536
